,#AUTHID,STATUS,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY
9282,7938e0ab2768b67f6375eabcfefff5e1,happy thanksgiving everyone,2.5,3.5,3.75,3.0,4.5,0,1,1,0,1,11/26/09 08:26 PM,381.0,68247.6,94.78,0.03,70505.0,0.49,0.16
9283,7938e0ab2768b67f6375eabcfefff5e1,addicted to les miserables,2.5,3.5,3.75,3.0,4.5,0,1,1,0,1,12/20/09 05:36 AM,381.0,68247.6,94.78,0.03,70505.0,0.49,0.16
9284,7938e0ab2768b67f6375eabcfefff5e1,block is over time to relax,2.5,3.5,3.75,3.0,4.5,0,1,1,0,1,12/18/09 06:22 AM,381.0,68247.6,94.78,0.03,70505.0,0.49,0.16
9285,7938e0ab2768b67f6375eabcfefff5e1,finally three day weekend to catch up with school,2.5,3.5,3.75,3.0,4.5,0,1,1,0,1,01/16/10 08:20 AM,381.0,68247.6,94.78,0.03,70505.0,0.49,0.16
9286,7938e0ab2768b67f6375eabcfefff5e1,moving is such hassle,2.5,3.5,3.75,3.0,4.5,0,1,1,0,1,12/28/09 08:19 PM,381.0,68247.6,94.78,0.03,70505.0,0.49,0.16
9287,7938e0ab2768b67f6375eabcfefff5e1,memory all alone in the moonlight can smile at the old days when the dawn comes tonight will be memory too and new day will begin,2.5,3.5,3.75,3.0,4.5,0,1,1,0,1,02/14/10 05:48 PM,381.0,68247.6,94.78,0.03,70505.0,0.49,0.16
9288,530e195e467f673de0917893fbf9299a,has analyzed our data to quantize the way we feel,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,06/21/09 11:04 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9289,530e195e467f673de0917893fbf9299a,praying for the sun to stay,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,07/20/09 09:10 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9290,530e195e467f673de0917893fbf9299a,time to write yes,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,09/19/09 12:06 AM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9291,530e195e467f673de0917893fbf9299a,coop in the afternoon many lazy mornings to come,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,09/08/09 01:26 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9292,530e195e467f673de0917893fbf9299a,just went on sorority life spree painful but addictive,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,10/27/09 11:16 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9293,530e195e467f673de0917893fbf9299a,has new favourite scent ahem diesel only the brave,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,11/27/09 08:13 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9294,530e195e467f673de0917893fbf9299a,has new favourite scent diesel only the brave,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,11/27/09 08:10 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9295,530e195e467f673de0917893fbf9299a,better to write for yourself and have no public than to write for the public and have no self propname,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,11/16/09 02:12 AM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9296,530e195e467f673de0917893fbf9299a,day off tomorrow whos up for sledding text me,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,12/17/09 06:46 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9297,530e195e467f673de0917893fbf9299a,arghhhh work,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,12/16/09 05:06 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9298,530e195e467f673de0917893fbf9299a,argh whole years congratulations propname youve tolerated me for total of days plus getting to know you time hahaha,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,12/24/09 03:55 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9299,530e195e467f673de0917893fbf9299a,solitaire is the shit,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,07/21/09 06:23 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9300,530e195e467f673de0917893fbf9299a,just went on shopping spree my goodness gracious ill be broke for months,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,12/28/09 10:26 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9301,530e195e467f673de0917893fbf9299a,new years resolutions not to be made who needs em,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,01/03/09 12:30 AM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9302,530e195e467f673de0917893fbf9299a,more day until my weekend,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,12/19/09 11:06 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9303,530e195e467f673de0917893fbf9299a,more days what is that,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,01/08/10 06:41 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9304,530e195e467f673de0917893fbf9299a,where are you now,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,01/14/10 06:47 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9305,530e195e467f673de0917893fbf9299a,happy new year,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,01/01/09 09:02 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9306,530e195e467f673de0917893fbf9299a,found god on the corner of and amistad where the west was all but won all alone smokin his last cigarette said where you been he said ask anything,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,03/09/10 07:15 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9307,530e195e467f673de0917893fbf9299a,so come on get higher loosen my lips faith and desire in the swing of your hips just to pull me down hard and drown me in love best song ever,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,01/12/10 07:35 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9308,530e195e467f673de0917893fbf9299a,so maybe its true that cant live without you and maybe two is better than one,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,01/25/10 07:18 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9309,530e195e467f673de0917893fbf9299a,my love forgive you you never planned to die and love ill place two pennies over your eyes and will love you after the war love you for always forever more will love you after the war forever for always and more,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,01/23/10 03:27 AM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9310,530e195e467f673de0917893fbf9299a,wants to go see avatar argh,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,01/09/10 03:47 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9311,530e195e467f673de0917893fbf9299a,going down faster would be nice though haha,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,01/05/10 11:22 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9312,530e195e467f673de0917893fbf9299a,thought about him today and everybody whos seen what hes seen from woman on bus to man with dream hey wake up propname welcome to the future,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,01/17/10 02:34 AM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9313,530e195e467f673de0917893fbf9299a,oh look what youve done youve made fool of everyone,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,01/14/10 06:50 PM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9314,530e195e467f673de0917893fbf9299a,leaving manitoba wednesday morning not looking forward to it,1.9,2.7,4.1,4.2,4.45,0,0,1,1,1,02/09/10 05:52 AM,56.0,1205.1,81.15,0.12,1362.0,0.46,0.31
9315,d177a27cdcf11df2e6e09de9620e9c5e,somehow have feeling that im going to need facebook more this year and sorry for dropping out of contact with most people this summer,3.05,2.2,3.95,2.95,4.0,0,0,1,0,1,08/18/09 01:15 AM,367.0,46193.6,69.16,0.06,62940.0,0.47,0.33
9316,d177a27cdcf11df2e6e09de9620e9c5e,happy thanksgiving im bored,3.05,2.2,3.95,2.95,4.0,0,0,1,0,1,11/26/09 05:36 PM,367.0,46193.6,69.16,0.06,62940.0,0.47,0.33
9317,d177a27cdcf11df2e6e09de9620e9c5e,no school again,3.05,2.2,3.95,2.95,4.0,0,0,1,0,1,01/08/10 02:06 AM,367.0,46193.6,69.16,0.06,62940.0,0.47,0.33
9318,d177a27cdcf11df2e6e09de9620e9c5e,happy new years everyone,3.05,2.2,3.95,2.95,4.0,0,0,1,0,1,01/01/09 08:50 AM,367.0,46193.6,69.16,0.06,62940.0,0.47,0.33
9319,f725d0ec71a511886168c30cef6468d9,biting heads off of barbie dolls stress sucks,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,08/25/09 06:46 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9320,f725d0ec71a511886168c30cef6468d9,my skull,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,09/03/09 05:59 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9321,f725d0ec71a511886168c30cef6468d9,propname is now single are you serious it should read propname has been single anyway wanna go out im single,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,09/10/09 06:05 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9322,f725d0ec71a511886168c30cef6468d9,the ladies sweat the style like the squirrel sweats the nuts yet im still single must be rotten nuts,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,09/12/09 02:15 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9323,f725d0ec71a511886168c30cef6468d9,anyone want to pull some strings so can get into grad school also anyone want to buy my house so can go to grad school,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,09/03/09 06:01 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9324,f725d0ec71a511886168c30cef6468d9,need to tell people im single more often two girls talk to me in less than hours thats like twice as many in the last week wow feel special thats why ride the short bus,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,09/11/09 06:12 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9325,f725d0ec71a511886168c30cef6468d9,your mom,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,11/13/09 10:45 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9326,f725d0ec71a511886168c30cef6468d9,also whats with facebook exploding cant even use this stupid thing anymore how do fix my profile wait there it is underneath the couch cushion next to the pocket lint hiding under the chest of drawers over yonder by the bureau,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,11/13/09 10:54 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9327,f725d0ec71a511886168c30cef6468d9,yes mosquitos in ak are really this big it is actual size the size of grapefruit every summer at least three people die from mosquito bites in ak we need to do something about global warming the mosquitos are planning revolt akns lives depend on cool temperatures please think of the alaskans,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,11/20/09 07:14 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9328,f725d0ec71a511886168c30cef6468d9,pbpbpbppthbphbphthpbhtphbpthbphh,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,11/20/09 07:03 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9329,f725d0ec71a511886168c30cef6468d9,am bored,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,11/23/09 06:32 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9330,f725d0ec71a511886168c30cef6468d9,la di da di like to party like to love so dont bother nobody,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,10/01/09 05:09 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9331,f725d0ec71a511886168c30cef6468d9,characters max heheheheheheitd be lot cooler if you did,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,11/13/09 10:55 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9332,f725d0ec71a511886168c30cef6468d9,why doesnt it say whats on your mind next to what you write my mom joke doesnt work without it it doesnt make sense how else do you know that your mom is on my mind if it doesnt say whats on your mind,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,11/13/09 10:54 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9333,f725d0ec71a511886168c30cef6468d9,hahahahahahim off for the next six days it is awesome,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,12/23/09 08:12 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9334,f725d0ec71a511886168c30cef6468d9,got poked by propname normally think id be much more excited about getting poked but considering the circumstances ie person im not all that excited in fact im quite the opposite sorry bud but its still nub hahahahaha,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,12/25/09 05:47 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9335,f725d0ec71a511886168c30cef6468d9,aint gonna take my pants off,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,12/25/09 05:44 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9336,f725d0ec71a511886168c30cef6468d9,hours and minutes of daylight today tgif now means thank god its not fairbanks then again im thankful tomorrow will be longer than today,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,12/22/09 05:10 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9337,f725d0ec71a511886168c30cef6468d9,come let us gingerly touch our tips,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,12/25/09 05:51 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9338,f725d0ec71a511886168c30cef6468d9,you white then you propnamek,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,12/25/09 05:40 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9339,f725d0ec71a511886168c30cef6468d9,why am still awake oh yeah because havent gone to sleep,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,12/28/09 10:08 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9340,f725d0ec71a511886168c30cef6468d9,happy merry christmas friends,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,12/25/09 09:47 PM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9341,f725d0ec71a511886168c30cef6468d9,will slaughter them like wolf among lambs the seas will run red with the blood of my enemies no will have my cupcakes piping hot from their forty watt womb that tears it how many times today will have to hear the word womb,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,12/26/09 09:55 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9342,f725d0ec71a511886168c30cef6468d9,merry christmas to everyone who reads this,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,12/23/09 08:15 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9343,f725d0ec71a511886168c30cef6468d9,hey kids on sale now the all new propname action figure with super fire breathing actionon side note think have cavities oh yeah and blow fire now sobow down before my awesomeness,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/02/09 12:22 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9344,f725d0ec71a511886168c30cef6468d9,cant remember the stupid quote that is not cool,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/06/10 04:23 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9345,f725d0ec71a511886168c30cef6468d9,adams mind is thinking about not doing what hes supposed to be doing shoulda woulda coulda thats gonna bite me in the ass here in couple weeks guess should get it done meh manana,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/10/10 10:09 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9346,f725d0ec71a511886168c30cef6468d9,must finish apps must finish apps must finishah welltomorrows another day,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/06/10 04:00 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9347,f725d0ec71a511886168c30cef6468d9,are you saying my granny was skank ass hobag,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/09/10 08:51 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9348,f725d0ec71a511886168c30cef6468d9,bipolar and this job are like propname and propname or an articulate fob,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/14/10 02:47 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9349,f725d0ec71a511886168c30cef6468d9,propname is awesomecomplaining about going to the dentist is like complaining about too much educationits offensive to alaskansto propname just got finished coloring your wifes book,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/14/10 06:45 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9350,f725d0ec71a511886168c30cef6468d9,catharsis soothes sore arses in carthage,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/14/10 05:33 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9351,f725d0ec71a511886168c30cef6468d9,want more sleep,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,12/29/09 04:47 PM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9352,f725d0ec71a511886168c30cef6468d9,its new year five years since ive graduated and still feel like loser thank you sabumnim,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/05/10 06:35 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9353,f725d0ec71a511886168c30cef6468d9,ha found it new quote addedand its real one this time so real its from my calendar at work,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/06/10 04:33 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9354,f725d0ec71a511886168c30cef6468d9,blank,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,08/25/09 06:46 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9355,f725d0ec71a511886168c30cef6468d9,love propname,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/23/10 07:48 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9356,f725d0ec71a511886168c30cef6468d9,smitten kittens in mittens while knittin were spittin mad until their dad became part of their fad,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/14/10 05:33 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9357,f725d0ec71a511886168c30cef6468d9,che guevara for president,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/23/10 07:48 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9358,f725d0ec71a511886168c30cef6468d9,err things to not do and people to ignore,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/10/10 04:02 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9359,f725d0ec71a511886168c30cef6468d9,heard the most awesome phrase last night if youve heard it before dont care because this ish is gangsta legit,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/27/10 03:22 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9360,f725d0ec71a511886168c30cef6468d9,wish the naries would get here ive got things to do and people to ignore,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/10/10 04:02 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9361,f725d0ec71a511886168c30cef6468d9,happy birthday propname,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/29/10 03:54 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9362,f725d0ec71a511886168c30cef6468d9,finally,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/10/10 11:30 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9363,f725d0ec71a511886168c30cef6468d9,new cockney rhyming slang that ive invented recently propname gayness this is the funniest one ive ever come up with why because he actually is gay reeses pieces peace please feel free to use maybe in couple years one of them will end up in movie and can say thats totally mine like when propnames stole the idea for my shirt bastards bought one anyway though cause it was cool,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/08/10 06:55 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9364,f725d0ec71a511886168c30cef6468d9,dont have girlfriend but know girl that would be really mad if she heard me say that,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,02/07/10 05:50 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9365,f725d0ec71a511886168c30cef6468d9,sledding,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,01/23/10 10:27 PM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9366,f725d0ec71a511886168c30cef6468d9,taxes are done and the gov owes me more than one refund says what,3.5,1.89,4.1,3.2,4.3,0,0,1,0,1,02/10/10 07:45 AM,139.0,8137.73,86.09,0.08,8817.0,0.47,0.39
9367,03133a828cd0cf52e3752813ce5d818f,did cindy times in minutes and gi jane in save the sex joke its crossfit crossfit games here come,3.84,3.55,2.85,4.32,3.45,1,1,0,1,0,09/02/09 03:26 AM,584.0,164031.0,96.69,0.02,167499.0,0.49,0.12
9368,03133a828cd0cf52e3752813ce5d818f,did propname in made money in vegas and just had his hour plus day this week life is good,3.84,3.55,2.85,4.32,3.45,1,1,0,1,0,11/10/09 04:36 AM,584.0,164031.0,96.69,0.02,167499.0,0.49,0.12
9369,03133a828cd0cf52e3752813ce5d818f,did propname in made money in vegas and just had his hour plus day this month not bad,3.84,3.55,2.85,4.32,3.45,1,1,0,1,0,11/10/09 04:47 AM,584.0,164031.0,96.69,0.02,167499.0,0.49,0.12
9370,03133a828cd0cf52e3752813ce5d818f,feels aweful right now why do you get sick like this on weekends only better not have to use sick day tomorrow or will be pissed,3.84,3.55,2.85,4.32,3.45,1,1,0,1,0,11/15/09 06:12 PM,584.0,164031.0,96.69,0.02,167499.0,0.49,0.12
9371,03133a828cd0cf52e3752813ce5d818f,did propname in made money in vegas and just had his hour plus day this month not badand to clarify propname is crossfit workout propname get your head out of the gutter,3.84,3.55,2.85,4.32,3.45,1,1,0,1,0,11/11/09 03:54 AM,584.0,164031.0,96.69,0.02,167499.0,0.49,0.12
9372,666c166767bb6645ee3dde9804faa6a9,am too tired to move rebecca you are going to have to pick me up or something,4.5,1.55,3.85,2.6,3.95,1,0,1,0,1,08/31/09 02:52 AM,1043.0,532379.0,98.16,0.01,538780.0,0.5,0.06
9373,666c166767bb6645ee3dde9804faa6a9,packing succccccccccccccccccccccccckkkkkkksssssss wish was gypsy and didnt care about having an infinite selection of outfits at all times,4.5,1.55,3.85,2.6,3.95,1,0,1,0,1,09/05/09 08:28 AM,1043.0,532379.0,98.16,0.01,538780.0,0.5,0.06
9374,666c166767bb6645ee3dde9804faa6a9,music is my beach house,4.5,1.55,3.85,2.6,3.95,1,0,1,0,1,10/13/09 05:46 PM,1043.0,532379.0,98.16,0.01,538780.0,0.5,0.06
9375,666c166767bb6645ee3dde9804faa6a9,cest dangereux de danse parmi les chiennes de graisse,4.5,1.55,3.85,2.6,3.95,1,0,1,0,1,10/11/09 05:38 PM,1043.0,532379.0,98.16,0.01,538780.0,0.5,0.06
9376,666c166767bb6645ee3dde9804faa6a9,blue to greygrandir et senvoler,4.5,1.55,3.85,2.6,3.95,1,0,1,0,1,09/22/09 10:18 PM,1043.0,532379.0,98.16,0.01,538780.0,0.5,0.06
9377,666c166767bb6645ee3dde9804faa6a9,homecoming the hunt and jacquelines birthday all this weekend fml america miss you no amount of red wine and croissants can consolewish could be there happy birthday jacs,4.5,1.55,3.85,2.6,3.95,1,0,1,0,1,10/16/09 10:10 PM,1043.0,532379.0,98.16,0.01,538780.0,0.5,0.06
9378,666c166767bb6645ee3dde9804faa6a9,elephant tea deeply disappointed in your flavor lipton you are rubbish stick to soup,4.5,1.55,3.85,2.6,3.95,1,0,1,0,1,11/30/09 11:13 PM,1043.0,532379.0,98.16,0.01,538780.0,0.5,0.06
9379,849cd35a3dfc7200b683b67d0167598f,dont forget to sign up for the ultimate club,2.35,3.05,3.4,1.45,2.85,0,1,0,0,0,09/02/09 04:33 AM,457.0,99059.2,95.49,0.03,101166.0,0.49,0.26
9380,849cd35a3dfc7200b683b67d0167598f,its too hot to be running,2.35,3.05,3.4,1.45,2.85,0,1,0,0,0,08/28/09 01:27 AM,457.0,99059.2,95.49,0.03,101166.0,0.49,0.26
9381,849cd35a3dfc7200b683b67d0167598f,for anyone that is having trouble getting something for the honors and ap spanish hw go to google and search ninos de los inmigrantes,2.35,3.05,3.4,1.45,2.85,0,1,0,0,0,09/23/09 04:29 AM,457.0,99059.2,95.49,0.03,101166.0,0.49,0.26
9382,849cd35a3dfc7200b683b67d0167598f,can someone please tell me what the deal is with practice tomorrow,2.35,3.05,3.4,1.45,2.85,0,1,0,0,0,09/25/09 05:51 AM,457.0,99059.2,95.49,0.03,101166.0,0.49,0.26
